age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,white-collar,married,high.school,no,yes,no,telephone,summer,mon,347,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,white-collar,married,university.degree,no,yes,no,telephone,summer,mon,208,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,unemployed,single,university.degree,no,no,no,telephone,summer,mon,404,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,single,high.school,no,no,no,telephone,summer,mon,396,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,blue-collar,married,below high-school,no,no,no,telephone,summer,mon,98,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,below high-school,no,no,no,telephone,summer,mon,229,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,self-employed,married,below high-school,no,yes,no,telephone,summer,mon,350,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,379,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,white-collar,married,high.school,no,yes,no,telephone,summer,tue,168,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,158,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,white-collar,married,university.degree,no,no,no,telephone,summer,tue,210,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,high.school,no,yes,no,telephone,summer,tue,102,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,white-collar,divorced,below high-school,no,no,no,telephone,summer,tue,306,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,white-collar,divorced,high.school,no,no,no,telephone,summer,tue,218,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,77,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,below high-school,no,no,yes,telephone,summer,tue,54,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,single,high.school,no,yes,no,telephone,summer,tue,344,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22,blue-collar,single,below high-school,no,yes,no,telephone,summer,tue,195,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,white-collar,married,high.school,no,no,no,telephone,summer,tue,202,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,278,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,single,university.degree,no,no,no,telephone,summer,tue,189,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,below high-school,no,no,no,telephone,summer,tue,83,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,white-collar,married,university.degree,no,yes,yes,telephone,summer,tue,18,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,235,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,single,university.degree,no,no,no,telephone,summer,tue,290,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university.degree,no,no,no,telephone,summer,tue,402,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,white-collar,married,high.school,no,yes,no,telephone,summer,tue,1030,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
35,white-collar,married,university.degree,no,no,no,telephone,summer,tue,144,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,married,high.school,no,no,no,telephone,summer,tue,69,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,white-collar,married,below high-school,no,no,no,telephone,summer,tue,243,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,white-collar,married,professional.course,no,no,no,telephone,summer,tue,769,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,blue-collar,divorced,below high-school,no,no,no,telephone,summer,tue,231,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university.degree,no,yes,yes,telephone,summer,tue,442,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,white-collar,single,high.school,no,no,no,telephone,summer,tue,455,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,self-employed,married,university.degree,no,yes,no,telephone,summer,tue,154,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,white-collar,divorced,below high-school,no,no,no,telephone,summer,tue,393,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,white-collar,married,high.school,no,yes,no,telephone,summer,tue,203,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,white-collar,married,high.school,no,no,yes,telephone,summer,tue,140,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,high.school,no,no,no,telephone,summer,tue,483,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,white-collar,married,below high-school,no,no,yes,telephone,summer,tue,259,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,227,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,white-collar,married,high.school,no,yes,no,telephone,summer,tue,245,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,single,university.degree,no,yes,no,telephone,summer,tue,186,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,married,below high-school,no,no,no,telephone,summer,tue,623,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,102,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,white-collar,married,below high-school,no,no,no,telephone,summer,tue,342,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,225,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,divorced,university.degree,no,no,no,telephone,summer,tue,87,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,self-employed,single,university.degree,no,yes,no,telephone,summer,tue,262,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,white-collar,single,professional.course,no,yes,yes,telephone,summer,tue,271,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,198,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,below high-school,no,yes,no,telephone,summer,tue,150,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,professional.course,no,no,no,telephone,summer,tue,241,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,white-collar,divorced,university.degree,no,no,no,telephone,summer,tue,196,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,blue-collar,married,university.degree,no,no,no,telephone,summer,tue,246,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,140,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,married,below high-school,no,no,no,telephone,summer,tue,175,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,married,professional.course,no,no,no,telephone,summer,tue,1623,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
38,blue-collar,married,below high-school,no,no,yes,telephone,summer,tue,144,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,white-collar,married,university.degree,no,no,no,telephone,summer,tue,451,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,159,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,170,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,white-collar,married,high.school,no,no,no,telephone,summer,tue,243,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,unemployed,single,below high-school,no,yes,no,telephone,summer,tue,112,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,262,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,blue-collar,married,below high-school,no,no,yes,telephone,summer,tue,53,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,divorced,high.school,no,no,no,telephone,summer,tue,204,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,self-employed,married,university.degree,no,yes,no,telephone,summer,tue,678,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,single,below high-school,no,yes,no,telephone,summer,tue,182,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,married,high.school,no,no,no,telephone,summer,tue,162,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,white-collar,married,high.school,no,yes,yes,telephone,summer,tue,177,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,358,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,married,university.degree,no,no,no,telephone,summer,tue,1677,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
43,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,310,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,white-collar,divorced,high.school,no,no,no,telephone,summer,tue,47,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,blue-collar,divorced,below high-school,no,no,no,telephone,summer,tue,30,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,married,university.degree,no,no,no,telephone,summer,tue,116,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,married,high.school,no,yes,no,telephone,summer,tue,169,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,retired,married,below high-school,no,no,no,telephone,summer,tue,145,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,278,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,226,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,below high-school,no,no,no,telephone,summer,tue,157,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,349,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,233,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,below high-school,no,no,no,telephone,summer,tue,198,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,self-employed,married,university.degree,no,no,no,telephone,summer,tue,82,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,white-collar,single,university.degree,no,no,no,telephone,summer,tue,198,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,120,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,128,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,married,high.school,no,no,no,telephone,summer,tue,166,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,211,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,white-collar,married,below high-school,no,yes,yes,telephone,summer,tue,369,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,self-employed,married,high.school,no,yes,no,telephone,summer,tue,91,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,371,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,310,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,below high-school,no,yes,no,telephone,summer,tue,158,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,198,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,married,high.school,no,no,no,telephone,summer,tue,145,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,white-collar,single,high.school,no,no,no,telephone,summer,tue,102,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,divorced,high.school,no,yes,yes,telephone,summer,tue,179,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,white-collar,divorced,university.degree,no,no,no,telephone,summer,tue,73,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,white-collar,married,high.school,no,no,no,telephone,summer,tue,263,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,white-collar,married,high.school,no,no,no,telephone,summer,tue,342,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,13,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,79,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,high.school,no,no,no,telephone,summer,tue,358,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,white-collar,single,high.school,no,yes,yes,telephone,summer,tue,150,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,self-employed,married,university.degree,no,no,no,telephone,summer,tue,792,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,self-employed,single,university.degree,no,yes,no,telephone,summer,tue,242,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,self-employed,single,high.school,no,yes,no,telephone,summer,tue,123,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,white-collar,married,professional.course,no,yes,yes,telephone,summer,tue,161,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,married,university.degree,no,no,no,telephone,summer,tue,268,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,white-collar,divorced,high.school,no,no,yes,telephone,summer,tue,259,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,single,university.degree,no,yes,yes,telephone,summer,tue,26,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,white-collar,single,university.degree,no,no,no,telephone,summer,tue,424,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,self-employed,married,below high-school,no,no,no,telephone,summer,tue,179,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,married,university.degree,no,yes,no,telephone,summer,tue,383,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,white-collar,married,below high-school,no,no,yes,telephone,summer,tue,195,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,high.school,no,no,yes,telephone,summer,tue,1297,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
40,white-collar,married,below high-school,no,no,no,telephone,summer,tue,217,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,189,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,below high-school,no,yes,yes,telephone,summer,tue,260,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,179,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23,white-collar,single,university.degree,no,no,no,telephone,summer,tue,266,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,blue-collar,married,high.school,no,no,no,telephone,summer,tue,352,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,married,high.school,no,no,no,telephone,summer,tue,695,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,divorced,high.school,no,no,no,telephone,summer,tue,76,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,married,university.degree,no,no,no,telephone,summer,tue,310,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,112,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
24,white-collar,single,professional.course,no,no,yes,telephone,summer,tue,140,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,single,university.degree,no,no,yes,telephone,summer,tue,262,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,blue-collar,married,below high-school,no,yes,no,telephone,summer,tue,424,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,married,professional.course,no,no,no,telephone,summer,tue,1906,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,219,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,married,university.degree,no,no,no,telephone,summer,tue,135,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,married,university.degree,no,no,no,telephone,summer,tue,407,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,402,4,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,white-collar,married,below high-school,no,no,no,telephone,summer,tue,209,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,92,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,white-collar,married,high.school,no,no,no,telephone,summer,tue,193,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,single,university.degree,no,yes,yes,telephone,summer,tue,65,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,284,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,285,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,single,university.degree,no,yes,no,telephone,summer,tue,278,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,white-collar,single,university.degree,no,no,no,telephone,summer,tue,389,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,white-collar,married,high.school,no,no,no,telephone,summer,tue,158,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,white-collar,married,high.school,no,no,no,telephone,summer,tue,87,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,below high-school,no,yes,no,telephone,summer,tue,147,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,high.school,no,no,no,telephone,summer,tue,635,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,blue-collar,single,below high-school,no,no,no,telephone,summer,tue,289,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,170,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,white-collar,married,university.degree,no,yes,no,telephone,summer,tue,802,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,381,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,below high-school,no,no,no,telephone,summer,tue,57,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,white-collar,married,professional.course,no,yes,no,telephone,summer,tue,304,2,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,white-collar,married,below high-school,no,yes,no,telephone,summer,tue,241,3,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,white-collar,divorced,university.degree,no,yes,yes,telephone,summer,tue,230,1,0,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
